015809	5
019574	6
013492	4
014184	4
003280	2
004268	2
015652	5
019236	6
017016	5
010224	3
014640	4
007353	3
016611	5
006328	2
007161	3
010824	3
003530	2
001190	1
001676	1
022167	6
021872	6
002428	1
002639	1
015102	5
021212	6
010357	3
009894	3
014740	4
014094	4
008625	3
021967	6
003236	2
007101	3
001392	1
014572	4
019829	6
017890	5
008327	3
014867	4
005736	2
012278	4
022100	6
017196	5
007479	3
009336	3
008631	3
000851	1
020620	6
005410	2
021117	6
002257	1
016080	5
019759	6
004352	2
005521	2
006901	3
001634	1
002714	1
020642	6
010111	3
020896	6
020872	6
020147	6
005427	2
010547	3
013439	4
009088	3
003965	2
004785	2
013488	4
001718	1
012657	4
013972	4
014321	4
022065	6
016733	5
007179	3
012960	4
004766	2
006814	2
005781	2
017134	5
010858	3
013300	4
021057	6
003510	2
009771	3
007131	3
017841	5
002731	1
001773	1
022183	6
007115	3
016407	5
012741	4
007122	3
011669	4
009904	3
011822	4
009474	3
020919	6
006950	3
012358	4
013758	4
020855	6
019260	6
004328	2
011604	4
016029	5
019035	6
010163	3
001329	1
009698	3
003138	2
013303	4
004773	2
014544	4
009293	3
008583	3
019311	6
014821	4
008229	3
005469	2
018741	5
010524	3
020781	6
015064	5
001337	1
010387	3
000802	1
019879	6
002733	1
015580	5
009338	3
012575	4
018717	5
019182	6
006913	3
013116	4
006049	2
003187	2
005159	2
014416	4
014069	4
018549	5
021238	6
005538	2
020971	6
001658	1
002728	1
020902	6
011455	4
000021	1
011359	4
009134	3
004449	2
012305	4
000971	1
007466	3
012266	4
011160	4
002429	1
015103	5
006423	2
013565	4
017211	5
016549	5
005829	2
011525	4
011665	4
015903	5
000463	1
011335	4
017468	5
010105	3
014862	4
016453	5
011362	4
014489	4
008875	3
001728	1
021145	6
009432	3
006619	2
020651	6
008751	3
017360	5
010216	3
002201	1
019907	6
003865	2
015159	5
018139	5
012561	4
010213	3
008636	3
010236	3
002283	1
008313	3
004701	2
004280	2
008609	3
000590	1
003113	2
021100	6
020640	6
007278	3
007881	3
020002	6
017146	5
005716	2
021605	6
007721	3
021865	6
012780	4
003531	2
009395	3
021727	6
001139	1
004625	2
007882	3
009854	3
017559	5
009569	3
005425	2
001908	1
017698	5
016512	5
003025	2
007778	3
007440	3
008826	3
012281	4
008975	3
009623	3
019077	6
014230	4
006069	2
004921	2
003819	2
006663	2
011356	4
008352	3
012187	4
019961	6
019157	6
000496	1
006744	2
015787	5
010598	3
004010	2
007257	3
007306	3
012251	4
017849	5
007836	3
019278	6
012467	4
017885	5
004166	2
017155	5
007649	3
010878	3
009790	3
017397	5
014109	4
018186	5
009415	3
010200	3
014872	4
021472	6
020951	6
013254	4
009960	3
017699	5
014482	4
008075	3
007868	3
012118	4
006928	3
004357	2
015968	5
003955	2
002873	1
017027	5
019583	6
004205	2
006411	2
010301	3
007785	3
017095	5
009644	3
012912	4
011467	4
019222	6
011862	4
018846	5
021931	6
006208	2
007093	3
005840	2
015870	5
014663	4
018326	5
017009	5
007501	3
008009	3
019787	6
009177	3
013646	4
002384	1
000538	1
016742	5
007273	3
002910	2
017253	5
005561	2
013700	4
001555	1
002569	1
019848	6
011715	4
001276	1
011190	4
009160	3
006908	3
017139	5
000053	1
008477	3
011606	4
004719	2
002876	1
006599	2
009819	3
005971	2
003830	2
019548	6
000005	1
007891	3
006027	2
021813	6
019915	6
002618	1
017610	5
013566	4
005151	2
001016	1
008807	3
000184	1
020725	6
007026	3
018469	5
007170	3
004139	2
009058	3
019254	6
007676	3
002844	1
010661	3
013038	4
012439	4
014178	4
013556	4
021625	6
001109	1
011542	4
016034	5
013032	4
016636	5
000097	1
012255	4
001818	1
010306	3
005220	2
013260	4
019385	6
005355	2
009164	3
003826	2
018718	5
011262	4
009113	3
016734	5
009374	3
014226	4
006616	2
015828	5
015094	5
004752	2
004471	2
014984	5
005007	2
003283	2
006925	3
006734	2
011256	4
011238	4
001181	1
005596	2
001705	1
002055	1
006226	2
005603	2
005553	2
011440	4
015389	5
011464	4
019267	6
009493	3
020863	6
006432	2
008346	3
019132	6
006325	2
009137	3
015713	5
012945	4
006670	2
007869	3
015672	5
008140	3
020982	6
008237	3
000074	1
003785	2
013872	4
011937	4
014891	5
021925	6
004428	2
004002	2
003734	2
011051	4
002730	1
015793	5
004245	2
007295	3
003584	2
019515	6
005537	2
014597	4
017829	5
005470	2
000601	1
004334	2
004807	2
009720	3
022158	6
019713	6
012434	4
004378	2
019228	6
019566	6
012131	4
005806	2
011032	4
003021	2
021754	6
005027	2
008522	3
002295	1
021508	6
016983	5
003270	2
011664	4
003213	2
006253	2
005431	2
021618	6
004077	2
015100	5
012111	4
006005	2
014840	4
018716	5
004384	2
009478	3
007889	3
008136	3
007993	3
000580	1
009166	3
020313	6
015865	5
020543	6
012021	4
004734	2
021199	6
005152	2
019567	6
008839	3
004628	2
012303	4
015970	5
001671	1
006026	2
019252	6
003260	2
010816	3
018930	6
008057	3
020337	6
016016	5
013124	4
011333	4
003660	2
001247	1
002317	1
009367	3
012524	4
004948	2
015779	5
012973	4
013530	4
000944	1
010309	3
020027	6
006015	2
008326	3
007630	3
022001	6
007767	3
010857	3
005782	2
011165	4
010028	3
019105	6
010872	3
020014	6
003563	2
018888	6
005972	2
010079	3
018494	5
001478	1
004547	2
009475	3
003911	2
019834	6
017032	5
008372	3
006828	2
009911	3
013363	4
018827	5
011328	4
013978	4
021913	6
014592	4
020517	6
002764	1
000873	1
012172	4
007434	3
000238	1
010837	3
000443	1
020227	6
020516	6
012153	4
021455	6
008289	3
004852	2
004923	2
012101	4
008737	3
005029	2
005685	2
002011	1
012586	4
013214	4
000076	1
015533	5
006683	2
001508	1
007526	3
017230	5
010545	3
015367	5
016183	5
020350	6
015860	5
021502	6
002810	1
019655	6
002519	1
011568	4
009856	3
012379	4
018157	5
018066	5
017544	5
001209	1
011118	4
000582	1
000519	1
019185	6
019253	6
018420	5
004554	2
002022	1
009722	3
000605	1
017226	5
019006	6
000182	1
020864	6
021989	6
005785	2
007888	3
002209	1
016430	5
012794	4
008256	3
017163	5
002923	2
022177	6
001546	1
007764	3
009803	3
019756	6
003338	2
003039	2
016944	5
015068	5
019204	6
017925	5
007843	3
000273	1
017100	5
011558	4
005228	2
011065	4
002889	2
021556	6
017564	5
019584	6
017367	5
004483	2
020479	6
010447	3
009757	3
019882	6
002208	1
020588	6
020050	6
019736	6
009763	3
007931	3
016981	5
009766	3
012214	4
004050	2
011344	4
016837	5
012252	4
014130	4
003655	2
015020	5
022015	6
008808	3
010505	3
002062	1
019303	6
007432	3
019633	6
014701	4
013599	4
007788	3
016325	5
009349	3
011017	4
008257	3
011997	4
021048	6
014081	4
020150	6
006527	2
007960	3
017988	5
013251	4
008096	3
009509	3
005794	2
018704	5
006188	2
020909	6
009949	3
017375	5
014401	4
008886	3
001308	1
002415	1
008793	3
003473	2
001412	1
009010	3
018205	5
008152	3
021849	6
010802	3
020067	6
001350	1
017822	5
006482	2
002471	1
005000	2
018824	5
013694	4
007829	3
012007	4
010655	3
004221	2
010560	3
021641	6
007690	3
008650	3
001877	1
017965	5
002375	1
008217	3
021687	6
014889	5
020601	6
017813	5
020653	6
015414	5
019494	6
007738	3
018929	6
006415	2
003802	2
007937	3
013319	4
006077	2
015289	5
014582	4
008672	3
019836	6
011291	4
002753	1
018262	5
007099	3
021839	6
011192	4
008964	3
003666	2
003964	2
010776	3
021854	6
006697	2
010484	3
003742	2
019705	6
015246	5
001424	1
021540	6
005144	2
020385	6
003459	2
015454	5
002798	1
005214	2
003425	2
013134	4
007356	3
010177	3
020211	6
021186	6
013980	4
002445	1
019674	6
021593	6
002235	1
001053	1
011372	4
000318	1
010539	3
014235	4
019175	6
008238	3
001409	1
002063	1
007153	3
012209	4
004279	2
001835	1
005977	2
017207	5
005927	2
003107	2
021460	6
016398	5
003121	2
002790	1
003937	2
014802	4
009595	3
005177	2
009991	3
010031	3
007871	3
015362	5
005669	2
006914	3
000287	1
003288	2
019500	6
014111	4
000360	1
002221	1
018870	5
009566	3
019096	6
003545	2
005618	2
001709	1
004709	2
016084	5
014062	4
004482	2
013888	4
017916	5
004619	2
021980	6
016702	5
000932	1
013270	4
005789	2
005892	2
000865	1
010573	3
006990	3
013012	4
013286	4
010640	3
010195	3
001808	1
010027	3
007787	3
000848	1
014504	4
019533	6
003265	2
011444	4
008021	3
013257	4
012536	4
007885	3
002397	1
011149	4
015322	5
017423	5
013619	4
005627	2
012122	4
000994	1
005938	2
002341	1
009822	3
013688	4
008418	3
010773	3
003023	2
002104	1
005570	2
004972	2
020738	6
021025	6
009439	3
014353	4
019301	6
001760	1
007795	3
011584	4
011854	4
006903	3
003001	2
007752	3
012515	4
010456	3
009543	3
007894	3
013895	4
018390	5
004238	2
002234	1
011511	4
013787	4
004857	2
018223	5
016072	5
021665	6
010283	3
000296	1
000859	1
013132	4
010763	3
013783	4
016471	5
008156	3
002240	1
016974	5
019136	6
015945	5
019282	6
006797	2
006605	2
004650	2
012821	4
009363	3
011273	4
010842	3
018115	5
011002	4
011393	4
012183	4
011794	4
021041	6
020549	6
011755	4
006378	2
009557	3
019209	6
017648	5
011254	4
021797	6
008566	3
003726	2
017085	5
003375	2
011839	4
012325	4
020367	6
019626	6
005796	2
016836	5
021418	6
002583	1
018140	5
011343	4
010488	3
007998	3
002732	1
006190	2
010124	3
003101	2
012954	4
002616	1
007716	3
011638	4
005432	2
006198	2
016666	5
011739	4
011981	4
017671	5
000168	1
016047	5
000115	1
013924	4
002939	2
000704	1
018628	5
017221	5
021394	6
006110	2
000426	1
006600	2
011199	4
022088	6
016877	5
008266	3
008790	3
005981	2
017876	5
009257	3
003792	2
000197	1
003168	2
007428	3
012464	4
017218	5
003664	2
004355	2
001528	1
002752	1
006053	2
012632	4
002960	2
009411	3
005218	2
010969	4
015261	5
014237	4
007672	3
009425	3
018757	5
004170	2
009999	3
018181	5
012724	4
017569	5
007946	3
004620	2
005967	2
009163	3
005582	2
015943	5
019603	6
006231	2
017617	5
014522	4
020232	6
001697	1
008400	3
016736	5
014516	4
006902	3
001317	1
021952	6
011043	4
021308	6
003717	2
020156	6
016270	5
000134	1
010658	3
013332	4
010825	3
005737	2
003884	2
006043	2
007646	3
016822	5
004694	2
016676	5
001923	1
015904	5
017892	5
017952	5
013211	4
007665	3
011537	4
021956	6
015170	5
004144	2
021434	6
020593	6
015176	5
017195	5
000933	1
018280	5
009114	3
010032	3
019401	6
018423	5
012362	4
012651	4
009563	3
021981	6
022027	6
006566	2
002164	1
000278	1
021109	6
018763	5
000027	1
021973	6
021357	6
015782	5
006691	2
002820	1
014494	4
004713	2
014476	4
018311	5
006102	2
019798	6
013178	4
001502	1
010232	3
008422	3
006630	2
001708	1
010733	3
006155	2
015257	5
000919	1
017123	5
017240	5
015757	5
019255	6
000673	1
006466	2
016772	5
012344	4
002502	1
015710	5
021397	6
006532	2
013111	4
020249	6
006932	3
010588	3
019345	6
005492	2
008841	3
019269	6
020215	6
001469	1
016868	5
012492	4
001542	1
007835	3
009117	3
020975	6
021064	6
020978	6
016068	5
004711	2
003833	2
010146	3
011018	4
013945	4
008106	3
020827	6
011699	4
010774	3
020510	6
015796	5
013343	4
013489	4
015224	5
000029	1
006769	2
004081	2
007304	3
019075	6
006031	2
011144	4
008255	3
018623	5
002351	1
010352	3
002624	1
007849	3
005532	2
017755	5
006593	2
008559	3
014262	4
003541	2
005394	2
015105	5
006486	2
013940	4
011277	4
003481	2
007386	3
013158	4
014831	4
010341	3
004017	2
016648	5
013848	4
005405	2
004593	2
014021	4
009828	3
016884	5
006671	2
021994	6
007178	3
020718	6
007627	3
012091	4
015540	5
021873	6
016727	5
001084	1
016153	5
009782	3
001168	1
005482	2
012297	4
020813	6
019356	6
021835	6
003350	2
005690	2
016500	5
005376	2
003261	2
006014	2
001262	1
010477	3
004122	2
021429	6
016326	5
010976	4
016824	5
015110	5
019814	6
004201	2
010018	3
018609	5
007945	3
009258	3
006764	2
001096	1
002696	1
000876	1
015541	5
011549	4
000262	1
006230	2
000264	1
007725	3
013894	4
011692	4
015108	5
020494	6
013177	4
014326	4
018400	5
017058	5
007942	3
016097	5
013910	4
021142	6
000003	1
019286	6
002348	1
013061	4
001904	1
008446	3
001855	1
010747	3
009095	3
018376	5
006100	2
004377	2
013777	4
006193	2
021377	6
012499	4
003712	2
020397	6
000333	1
015434	5
013943	4
012948	4
015314	5
007289	3
020962	6
018056	5
010538	3
004829	2
001399	1
012615	4
015567	5
000270	1
019017	6
010844	3
020255	6
019644	6
010704	3
007025	3
016321	5
021091	6
006512	2
020433	6
022039	6
018189	5
006829	2
013119	4
004579	2
009953	3
012526	4
019641	6
012207	4
010941	4
016267	5
016459	5
007950	3
016783	5
006578	2
001005	1
018293	5
020489	6
011799	4
018403	5
000754	1
011920	4
019821	6
014406	4
009966	3
004132	2
014955	5
019898	6
015519	5
001464	1
009124	3
000918	1
012630	4
009326	3
016813	5
014128	4
015252	5
006087	2
008632	3
017696	5
019521	6
021414	6
015769	5
012731	4
018648	5
016721	5
009266	3
010234	3
009770	3
008423	3
020595	6
000223	1
012427	4
009559	3
009643	3
002297	1
002744	1
021430	6
010225	3
019764	6
013099	4
019623	6
017371	5
006641	2
019690	6
001002	1
008187	3
021603	6
004992	2
020182	6
014594	4
014265	4
005302	2
004595	2
010115	3
012836	4
019953	6
018355	5
020645	6
015185	5
017639	5
007973	3
017611	5
015685	5
007949	3
008410	3
021490	6
016181	5
002867	1
004943	2
006443	2
002168	1
004506	2
017103	5
014609	4
010110	3
017505	5
008434	3
018934	6
006058	2
009471	3
009549	3
013962	4
021076	6
017746	5
011500	4
016031	5
015181	5
007858	3
000017	1
018161	5
016838	5
000908	1
013352	4
002817	1
000373	1
009704	3
007861	3
014675	4
019758	6
017954	5
001463	1
018060	5
002745	1
001326	1
021248	6
005307	2
019449	6
009802	3
011179	4
000037	1
007693	3
021941	6
001594	1
009796	3
019437	6
019428	6
017808	5
018365	5
003292	2
007978	3
004402	2
003501	2
007205	3
011521	4
003165	2
019049	6
006023	2
008026	3
021031	6
019945	6
013389	4
003110	2
012013	4
003506	2
001303	1
003133	2
001896	1
004837	2
013821	4
019256	6
000348	1
017439	5
003745	2
011836	4
006277	2
011112	4
011368	4
020425	6
010021	3
008567	3
006502	2
012283	4
009529	3
011463	4
002102	1
009018	3
004295	2
021402	6
001333	1
015115	5
012361	4
019224	6
018173	5
010041	3
011272	4
000286	1
004600	2
001257	1
018498	5
005767	2
012390	4
016290	5
000135	1
003524	2
012265	4
016659	5
012135	4
021706	6
019375	6
004177	2
009547	3
014016	4
004698	2
009212	3
019048	6
005384	2
007177	3
010187	3
004169	2
008449	3
022120	6
018967	6
008728	3
019238	6
019237	6
005531	2
006030	2
003221	2
002702	1
009877	3
015157	5
003890	2
009647	3
018966	6
007560	3
016329	5
013323	4
013372	4
001095	1
018759	5
001628	1
000835	1
008907	3
018178	5
004906	2
001568	1
000733	1
014626	4
001422	1
006101	2
007081	3
014120	4
010742	3
003869	2
004027	2
018225	5
007014	3
015488	5
013333	4
020800	6
009065	3
010369	3
004865	2
011197	4
010084	3
018783	5
016206	5
005883	2
006229	2
002577	1
012224	4
000494	1
014244	4
000338	1
003623	2
001559	1
008145	3
019085	6
006660	2
005329	2
011630	4
021218	6
015662	5
022180	6
007968	3
006822	2
012456	4
022099	6
007722	3
016150	5
000323	1
015395	5
003122	2
019423	6
004552	2
007768	3
020735	6
014869	4
019342	6
002138	1
020435	6
001252	1
004853	2
011635	4
017169	5
010741	3
014315	4
010685	3
008821	3
011103	4
002151	1
013817	4
015971	5
012529	4
004222	2
019530	6
013999	4
008179	3
008694	3
019639	6
006667	2
017932	5
005988	2
020180	6
005801	2
021666	6
017738	5
022165	6
000675	1
013861	4
012702	4
007802	3
006899	3
002039	1
013053	4
015382	5
018228	5
000140	1
022124	6
020298	6
015760	5
013537	4
006740	2
021358	6
000104	1
004157	2
009462	3
013788	4
009593	3
002558	1
018256	5
012857	4
014454	4
018854	5
011090	4
001481	1
011145	4
008832	3
009818	3
021040	6
011787	4
000627	1
005653	2
008460	3
021153	6
021102	6
012104	4
018175	5
001878	1
020761	6
005940	2
019699	6
003346	2
014409	4
003050	2
020789	6
012081	4
016937	5
010777	3
006090	2
016019	5
008099	3
004298	2
015504	5
020856	6
006709	2
008024	3
001920	1
007200	3
011690	4
008846	3
010138	3
000087	1
020187	6
021855	6
009109	3
012858	4
004774	2
010287	3
020250	6
004319	2
015391	5
013223	4
014982	5
006714	2
019194	6
018568	5
006507	2
016087	5
021651	6
016690	5
010331	3
001533	1
015932	5
003583	2
006788	2
006134	2
014769	4
016920	5
000349	1
015101	5
000472	1
017518	5
001089	1
005723	2
021221	6
018611	5
004974	2
013342	4
016771	5
006366	2
014873	4
017798	5
010693	3
000146	1
013691	4
004566	2
008204	3
020266	6
012725	4
005428	2
011998	4
003157	2
010874	3
000755	1
005753	2
010015	3
019109	6
016919	5
020618	6
016755	5
008666	3
020308	6
011519	4
016474	5
004386	2
015478	5
018745	5
001940	1
016719	5
007228	3
017663	5
000840	1
021733	6
003856	2
005169	2
004922	2
020041	6
010321	3
003019	2
014317	4
015999	5
018935	6
003347	2
007875	3
002259	1
017706	5
020225	6
013275	4
010379	3
017967	5
012369	4
020467	6
001290	1
000904	1
005598	2
019850	6
011331	4
005765	2
001961	1
006492	2
021924	6
004326	2
019087	6
006989	3
016487	5
011326	4
003085	2
013993	4
020336	6
003193	2
022169	6
020159	6
019270	6
019411	6
014397	4
006105	2
017970	5
002179	1
011734	4
007412	3
016543	5
012409	4
017377	5
018514	5
019837	6
022052	6
012192	4
004056	2
015199	5
001191	1
009129	3
006946	3
019065	6
020158	6
015260	5
008673	3
009989	3
009187	3
002285	1
010712	3
005076	2
012312	4
009422	3
001945	1
019417	6
012461	4
005291	2
015701	5
018802	5
016815	5
010721	3
014367	4
020062	6
010666	3
014310	4
015792	5
000314	1
010537	3
003823	2
019779	6
021615	6
022184	6
008819	3
010201	3
003305	2
000915	1
010106	3
013014	4
001324	1
013299	4
018541	5
007376	3
000431	1
012015	4
007478	3
007140	3
013401	4
011837	4
003090	2
010249	3
002599	1
014807	4
021456	6
001261	1
012063	4
012010	4
013297	4
018606	5
017497	5
013466	4
021681	6
001056	1
006048	2
019700	6
018393	5
009301	3
013739	4
003169	2
012787	4
018078	5
012609	4
009091	3
020146	6
019036	6
013623	4
011058	4
008678	3
021753	6
014554	4
010001	3
010042	3
014654	4
016994	5
010632	3
011044	4
001389	1
014151	4
013805	4
014797	4
015569	5
009718	3
019608	6
020958	6
014874	4
008298	3
015926	5
008665	3
020567	6
017478	5
006172	2
000209	1
007360	3
014295	4
017044	5
014019	4
016298	5
008894	3
009530	3
017247	5
005369	2
018440	5
016468	5
011224	4
000275	1
018617	5
020482	6
015854	5
003816	2
011792	4
010599	3
009902	3
019171	6
008426	3
001435	1
001735	1
005834	2
009497	3
011627	4
007775	3
012145	4
014905	5
016953	5
021113	6
001111	1
001553	1
004469	2
018433	5
018084	5
000561	1
017707	5
007268	3
005878	2
001055	1
008112	3
018633	5
011585	4
013689	4
018137	5
021054	6
002281	1
013636	4
016628	5
004830	2
012282	4
015344	5
009546	3
005123	2
002927	2
013991	4
002251	1
008641	3
006539	2
012519	4
006657	2
009880	3
014140	4
004997	2
013219	4
010029	3
013042	4
020101	6
017680	5
018489	5
004818	2
021698	6
002773	1
020782	6
000065	1
015596	5
002349	1
002782	1
015826	5
018674	5
021584	6
008869	3
013241	4
005654	2
019111	6
012181	4
019760	6
019993	6
017280	5
013080	4
007325	3
000974	1
012387	4
000874	1
015535	5
013185	4
018315	5
010363	3
018303	5
015092	5
007254	3
002301	1
004662	2
005703	2
016073	5
004696	2
017516	5
014783	4
021939	6
008011	3
003616	2
014727	4
010364	3
013857	4
012878	4
006404	2
020672	6
016521	5
017376	5
008955	3
002411	1
008640	3
005009	2
020748	6
008667	3
011758	4
011827	4
007124	3
000340	1
007851	3
000911	1
011196	4
018817	5
021149	6
019188	6
015497	5
018815	5
005489	2
006393	2
014543	4
019971	6
017628	5
021425	6
005206	2
000945	1
018010	5
010752	3
020421	6
001558	1
016562	5
006941	3
010240	3
019162	6
008047	3
005072	2
003515	2
020666	6
005064	2
009185	3
009366	3
007908	3
011034	4
001946	1
015407	5
006201	2
002644	1
007539	3
006097	2
002746	1
018933	6
011244	4
016867	5
016039	5
013516	4
013810	4
002028	1
014586	4
011231	4
010025	3
007003	3
012198	4
009404	3
012883	4
013780	4
008007	3
004107	2
010707	3
001689	1
001098	1
010044	3
008296	3
020121	6
000136	1
011476	4
013112	4
002735	1
017905	5
017328	5
015290	5
015555	5
015410	5
022157	6
009128	3
008931	3
016343	5
009263	3
014508	4
019725	6
020431	6
018265	5
017291	5
004505	2
015976	5
005205	2
006503	2
004324	2
002958	2
005548	2
014906	5
006843	2
000739	1
017094	5
008867	3
003671	2
001874	1
019184	6
019280	6
015277	5
012366	4
017580	5
017704	5
002919	2
008663	3
001752	1
010517	3
009689	3
015595	5
001385	1
001617	1
002382	1
007926	3
017560	5
012947	4
005269	2
021707	6
011806	4
003008	2
018149	5
008395	3
003735	2
013174	4
016380	5
021975	6
005756	2
016973	5
021589	6
015684	5
002710	1
017393	5
006177	2
000967	1
001809	1
017534	5
016164	5
016664	5
004742	2
002468	1
006642	2
006582	2
007154	3
020375	6
016174	5
006479	2
000154	1
012221	4
015331	5
017264	5
014879	4
003652	2
018522	5
017137	5
020657	6
009912	3
008123	3
009663	3
018535	5
001274	1
010841	3
015917	5
021907	6
004393	2
012911	4
014366	4
014975	5
016070	5
000670	1
010686	3
012288	4
019737	6
011402	4
014588	4
020060	6
007298	3
014929	5
001379	1
001346	1
014267	4
012706	4
007847	3
007324	3
010856	3
005496	2
013037	4
014648	4
016588	5
010381	3
006937	3
020930	6
008747	3
020628	6
018003	5
009502	3
016914	5
009832	3
011534	4
010846	3
008002	3
012400	4
012264	4
020006	6
007587	3
019435	6
021730	6
005378	2
018036	5
019886	6
018657	5
010094	3
002305	1
019811	6
001166	1
001487	1
017343	5
014847	4
010109	3
009598	3
016955	5
014439	4
021799	6
006918	3
015231	5
006954	3
007707	3
014763	4
002360	1
002784	1
009618	3
003266	2
020654	6
012291	4
006405	2
004007	2
000544	1
007569	3
018098	5
020866	6
010746	3
015137	5
008691	3
007274	3
004023	2
000008	1
010743	3
012895	4
013710	4
003104	2
003448	2
011610	4
016661	5
009962	3
007450	3
019812	6
007066	3
015422	5
006879	2
007459	3
009987	3
008587	3
019127	6
003724	2
004161	2
007747	3
007448	3
004054	2
017217	5
010220	3
017893	5
008113	3
016491	5
021280	6
011594	4
000934	1
014752	4
009226	3
001569	1
006214	2
002909	2
009340	3
013902	4
004599	2
020039	6
013513	4
015225	5
021175	6
021595	6
007934	3
006933	3
002302	1
004156	2
015812	5
009524	3
014825	4
010501	3
003494	2
015062	5
014217	4
020380	6
015603	5
012030	4
011319	4
005250	2
018618	5
020966	6
017143	5
012057	4
006958	3
007142	3
017846	5
003383	2
017133	5
019835	6
016853	5
021399	6
017422	5
007009	3
021979	6
002529	1
003437	2
020026	6
001227	1
004306	2
011704	4
001484	1
000820	1
015583	5
018953	6
016697	5
007586	3
009666	3
000999	1
009800	3
006521	2
017997	5
002944	2
003074	2
015332	5
003808	2
011842	4
001460	1
016370	5
014581	4
016931	5
003054	2
018712	5
005461	2
016896	5
002886	2
003876	2
015285	5
017540	5
017602	5
012166	4
011597	4
010127	3
008216	3
005178	2
011575	4
007174	3
010634	3
012819	4
000737	1
022077	6
016488	5
021901	6
018110	5
018224	5
010577	3
012442	4
021938	6
004163	2
000607	1
014916	5
015095	5
015042	5
013865	4
005019	2
009692	3
013290	4
021353	6
019663	6
012459	4
019552	6
009029	3
016613	5
007636	3
017553	5
008895	3
008697	3
006130	2
009882	3
018042	5
011134	4
006529	2
017552	5
012745	4
017838	5
017213	5
001692	1
003722	2
012389	4
016294	5
000337	1
001033	1
018246	5
009199	3
015311	5
021481	6
008789	3
013684	4
013471	4
020673	6
012417	4
004043	2
013281	4
019560	6
003194	2
016173	5
001110	1
009778	3
018004	5
012232	4
014182	4
007712	3
021655	6
019928	6
002052	1
008131	3
013864	4
010154	3
017783	5
007498	3
020281	6
011587	4
014525	4
019987	6
017931	5
005530	2
012174	4
014483	4
014804	4
009460	3
000219	1
006859	2
013000	4
003478	2
003620	2
003160	2
019944	6
014365	4
022139	6
000599	1
000398	1
002528	1
005714	2
020315	6
004532	2
019469	6
012873	4
020803	6
001615	1
013925	4
009041	3
016185	5
020428	6
016644	5
017491	5
004425	2
003799	2
014092	4
019827	6
008749	3
012967	4
018530	5
019995	6
005148	2
012800	4
003124	2
000856	1
006183	2
005295	2
017378	5
009021	3
012451	4
000191	1
008864	3
022000	6
012431	4
009302	3
003761	2
009139	3
021217	6
000560	1
008954	3
021680	6
003299	2
013227	4
005191	2
016124	5
000782	1
018635	5
012200	4
019186	6
021830	6
007756	3
021889	6
010750	3
017836	5
018599	5
021522	6
012650	4
010887	4
013139	4
000386	1
020950	6
006032	2
013602	4
011303	4
014738	4
001942	1
011123	4
014900	5
021571	6
008375	3
018578	5
012711	4
007786	3
002460	1
020956	6
017855	5
007751	3
002094	1
011193	4
008177	3
021370	6
002768	1
018250	5
003045	2
019781	6
004277	2
004021	2
003591	2
019516	6
019239	6
015633	5
016033	5
002531	1
020314	6
004239	2
008045	3
020952	6
019232	6
005171	2
018128	5
005494	2
018638	5
001873	1
017761	5
002420	1
007007	3
000598	1
013990	4
020946	6
016334	5
000592	1
007168	3
016658	5
007135	3
020136	6
016011	5
014914	5
015772	5
001574	1
